ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,dna,0.039243114291910644,23.6482
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,dna,0.05117111255692908,23.899900000000002
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,dna,0.054306894580154176,71.5693
Decision Tree-SGD-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,dna,0.04426174562804361,24.212299999999995
Decision Tree-SGD-Quadratic Discriminant-Extra Trees,4,dna,0.05054119595433844,41.7139
Decision Tree-SGD-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,dna,0.03830070385047613,46.73169999999999
Decision Tree-SGD-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,dna,0.04394728021923858,44.41279999999999
Decision Tree-SGD-Quadratic Discriminant-Gradient Boosting,4,dna,0.04928333431911831,24.8645
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB,4,dna,0.05242305948226572,21.202199999999998
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Extra Trees,5,dna,0.04238185367007748,45.4264
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,dna,0.039241142721949486,26.4252
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,dna,0.05399144338636856,71.09179999999999
Decision Tree-SGD-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,dna,0.044574239466887475,26.0433
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors,4,dna,0.07878492143293704,72.26729999999999
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,dna,0.049594842372981604,95.9295
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,dna,0.04739555608130754,76.6033
Decision Tree-SGD-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.05241517320242108,76.6781
Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators),4,dna,0.05556081307545198,21.5047
Decision Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.04049308964728613,30.1144
Decision Tree-SGD-Random Forest (10 estimators),3,dna,0.04708306224246367,15.454799999999997
Decision Tree-SGD-Random Forest (10 estimators)-Gradient Boosting,4,dna,0.04111906310995446,20.100900000000003
Extra Tree,1,dna,0.16259833205181287,11.4074
Extra Tree-BernoulliNB,2,dna,0.11771554188600383,14.3937
Extra Tree-BernoulliNB-Extra Trees,3,dna,0.04929516373888527,35.98190000000001
Extra Tree-BernoulliNB-Extra Trees-Gradient Boosting,4,dna,0.043015713412590445,50.334700000000005
Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators),4,dna,0.048346838587567276,48.1639
Extra Tree-BernoulliNB-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.04050294749709193,37.4128
Extra Tree-BernoulliNB-Gradient Boosting,3,dna,0.04363872952031703,17.889699999999998
Extra Tree-BernoulliNB-MultinomialNB,3,dna,0.05901697521736558,14.768199999999998
Extra Tree-BernoulliNB-MultinomialNB-Extra Trees,4,dna,0.04866524713629462,52.455
Extra Tree-BernoulliNB-MultinomialNB-Extra Trees-Gradient Boosting,5,dna,0.04112694938979909,35.7724
Extra Tree-BernoulliNB-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,dna,0.04489659115553715,37.68159999999999
Extra Tree-BernoulliNB-MultinomialNB-Gradient Boosting,4,dna,0.04835078172748959,22.203899999999997
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors,4,dna,0.06467143786597267,75.7868
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors-Extra Trees,5,dna,0.04929319216892411,89.5917
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,dna,0.04646300348967883,65.00750000000001
Extra Tree-BernoulliNB-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.05211648035330533,65.73299999999999
Extra Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators),4,dna,0.04991620827665069,20.699099999999998
Extra Tree-BernoulliNB-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.0426973048638631,21.551
Extra Tree-BernoulliNB-Nearest Neighbors,3,dna,0.07816584846513278,65.266
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees,4,dna,0.06058930226139074,134.8253
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees-Gradient Boosting,5,dna,0.041755880207409155,88.92080000000001
Extra Tree-BernoulliNB-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,dna,0.046779440468445024,89.7024
Extra Tree-BernoulliNB-Nearest Neighbors-Gradient Boosting,4,dna,0.05839100175469727,85.3962
Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),4,dna,0.06341061887581081,89.2279
Extra Tree-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.04301177027266812,70.3471
Extra Tree-BernoulliNB-Random Forest (10 estimators),3,dna,0.05556869935529661,16.0108
Extra Tree-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,4,dna,0.04552453618816664,25.971099999999996
Extra Tree-Extra Trees,2,dna,0.11646063760572542,35.083600000000004
Extra Tree-Extra Trees-Gradient Boosting,3,dna,0.044271603477849406,38.8419
Extra Tree-Extra Trees-Random Forest (10 estimators),3,dna,0.05242798840716863,35.6093
Extra Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,4,dna,0.04489461958557599,80.3209
Extra Tree-Gradient Boosting,2,dna,0.11080518917213777,17.516700000000004
Extra Tree-Linear Discriminant,2,dna,0.12021943573667712,10.754999999999999
Extra Tree-Linear Discriminant-BernoulliNB,3,dna,0.051488535320675856,12.9036
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees,4,dna,0.04709587744721121,36.027300000000004
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,dna,0.03829774649553439,45.5041
Extra Tree-Linear Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,dna,0.04206935983123361,43.2823
Extra Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,4,dna,0.0474073855010745,17.604900000000004
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB,4,dna,0.050548096449202495,14.502500000000001
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Extra Trees,5,dna,0.045522564618205474,35.6768
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Gradient Boosting,5,dna,0.04269434750892135,21.8425
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Nearest Neighbors,5,dna,0.051486563750714684,71.454
Extra Tree-Linear Discriminant-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,dna,0.04646300348967883,18.1022
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,4,dna,0.063727055854577,66.0537
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,dna,0.04615050965083496,89.4671
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,dna,0.04488969066067309,71.49940000000001
Extra Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.047402456576171606,72.33009999999999
Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),4,dna,0.04897576940517734,17.805799999999998
Extra Tree-Linear Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.038926677313144455,23.31
Extra Tree-Linear Discriminant-Extra Trees,3,dna,0.04929220638394353,32.083600000000004
Extra Tree-Linear Discriminant-Extra Trees-Gradient Boosting,4,dna,0.04206935983123361,47.006800000000005
Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators),4,dna,0.049289249029001794,42.5058
Extra Tree-Linear Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.041127935174779674,50.100699999999996
Extra Tree-Linear Discriminant-Gradient Boosting,3,dna,0.04520809920940044,15.4047
Extra Tree-Linear Discriminant-MultinomialNB,3,dna,0.05054513909426076,11.608300000000002
Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees,4,dna,0.04552453618816663,34.028099999999995
Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees-Gradient Boosting,5,dna,0.03735533605409987,40.2102
Extra Tree-Linear Discriminant-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,dna,0.041755880207409155,35.9029
Extra Tree-Linear Discriminant-MultinomialNB-Gradient Boosting,4,dna,0.046464975059639986,16.7124
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors,4,dna,0.061841249186727384,60.52410000000001
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors-Extra Trees,5,dna,0.04489461958557599,88.1088
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,dna,0.04363380059541412,70.2818
Extra Tree-Linear Discriminant-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.0458321011021076,71.55279999999998
Extra Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),4,dna,0.04740442814613276,15.5517
Extra Tree-Linear Discriminant-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.038298732280514974,19.4935
Extra Tree-Linear Discriminant-Nearest Neighbors,3,dna,0.07659154985114647,61.41189999999999
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees,4,dna,0.06058437333648784,100.8216
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,dna,0.041124977819837934,91.8163
Extra Tree-Linear Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,dna,0.044578182606809805,90.05139999999999
Extra Tree-Linear Discriminant-Nearest Neighbors-Gradient Boosting,4,dna,0.059957414088838944,74.4144
Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,dna,0.06560399045760139,75.7923
Extra Tree-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.043321306756570255,78.4869
Extra Tree-Linear Discriminant-Quadratic Discriminant,3,dna,0.08977445239644329,17.153
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB,4,dna,0.06905522367461209,23.855700000000002
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Extra Trees,5,dna,0.044266674552946514,47.57439999999999
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,dna,0.043321306756570255,24.355700000000002
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,dna,0.053996372311271454,25.5583
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,dna,0.061840263401746795,76.25810000000001
Extra Tree-Linear Discriminant-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,dna,0.047090948522308315,26.394600000000004
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees,4,dna,0.0649760454249719,44.4015
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,dna,0.04018552473334516,49.606700000000004
Extra Tree-Linear Discriminant-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,dna,0.044265688767965924,48.46059999999999
Extra Tree-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,4,dna,0.06309122454210288,24.457100000000004
Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB,4,dna,0.068111827448197,22.4827
Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB-Extra Trees,5,dna,0.043324264111511995,37.3119
Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,dna,0.04174996549752567,22.6859
Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,dna,0.06121034679915617,70.22619999999999
Extra Tree-Linear Discriminant-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,dna,0.0461485380808738,20.953599999999998
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,4,dna,0.10294946866189547,75.9751
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,dna,0.054304923010193004,90.71280000000002
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,dna,0.05493286804282249,81.0072
Extra Tree-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.059638019755131014,78.13229999999999
Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),4,dna,0.07219396305277892,25.363
Extra Tree-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.04175489442242857,26.893500000000007
Extra Tree-Linear Discriminant-Random Forest (10 estimators),3,dna,0.0543108377200765,14.0
Extra Tree-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,4,dna,0.04646103191971766,30.600100000000005
Extra Tree-Logistic,2,dna,0.12022239309161886,12.094100000000001
Extra Tree-Logistic-BernoulliNB,3,dna,0.05274442538593481,15.105900000000002
Extra Tree-Logistic-BernoulliNB-Extra Trees,4,dna,0.048980698330080244,46.90150000000001
Extra Tree-Logistic-BernoulliNB-Extra Trees-Gradient Boosting,5,dna,0.04018749630330632,39.3024
Extra Tree-Logistic-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,dna,0.04301472762760986,37.3025
Extra Tree-Logistic-BernoulliNB-Gradient Boosting,4,dna,0.04678338360836734,20.9575
Extra Tree-Logistic-BernoulliNB-MultinomialNB,4,dna,0.05117702726681256,20.901699999999998
Extra Tree-Logistic-BernoulliNB-MultinomialNB-Extra Trees,5,dna,0.04646596084462057,34.4004
Extra Tree-Logistic-BernoulliNB-MultinomialNB-Gradient Boosting,5,dna,0.04458212574673212,20.3158
Extra Tree-Logistic-BernoulliNB-MultinomialNB-Nearest Neighbors,5,dna,0.05242995997712979,64.78689999999999
Extra Tree-Logistic-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,dna,0.04709489166223063,16.2006
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors,4,dna,0.06404053547840145,73.5971
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors-Extra Trees,5,dna,0.04740639971609392,87.46090000000001
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,dna,0.046462017704698245,69.0048
Extra Tree-Logistic-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.05085960450306579,66.78980000000001
Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators),4,dna,0.051490506890637014,17.8005
Extra Tree-Logistic-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.03924508586187181,22.180100000000003
Extra Tree-Logistic-Extra Trees,3,dna,0.04929319216892411,32.8857
Extra Tree-Logistic-Extra Trees-Gradient Boosting,4,dna,0.04332623568147315,39.6386
Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators),4,dna,0.048348810157528434,38.8053
Extra Tree-Logistic-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.04238776837996096,41.02570000000001
Extra Tree-Logistic-Gradient Boosting,3,dna,0.04520711342441986,15.117399999999998
Extra Tree-Logistic-Linear Discriminant,3,dna,0.05273949646103192,11.608999999999998
Extra Tree-Logistic-Linear Discriminant-BernoulliNB,4,dna,0.051174069911870824,14.4804
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Extra Trees,5,dna,0.043009798702706964,36.4611
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Gradient Boosting,5,dna,0.041753908637447996,18.897
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-MultinomialNB,5,dna,0.04740541393111334,14.298399999999997
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,dna,0.05022673054553341,63.027100000000004
Extra Tree-Logistic-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,dna,0.04489461958557599,17.428500000000003
Extra Tree-Logistic-Linear Discriminant-Extra Trees,4,dna,0.048976755190157914,35.464299999999994
Extra Tree-Logistic-Linear Discriminant-Extra Trees-Gradient Boosting,5,dna,0.039868101969598384,41.2002
Extra Tree-Logistic-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,dna,0.04364168687525876,38.30030000000001
Extra Tree-Logistic-Linear Discriminant-Gradient Boosting,4,dna,0.04709193430728889,17.4995
Extra Tree-Logistic-Linear Discriminant-MultinomialNB,4,dna,0.05023067368545573,12.8613
Extra Tree-Logistic-Linear Discriminant-MultinomialNB-Extra Trees,5,dna,0.04238185367007748,35.0914
Extra Tree-Logistic-Linear Discriminant-MultinomialNB-Gradient Boosting,5,dna,0.041125963604818516,18.798400000000004
Extra Tree-Logistic-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,dna,0.049285305889079464,60.282799999999995
Extra Tree-Logistic-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,dna,0.04426667455294651,15.3017
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors,4,dna,0.06498097434987479,62.346900000000005
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors-Extra Trees,5,dna,0.04551763569330257,87.3179
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,dna,0.045831115317127025,70.0921
Extra Tree-Logistic-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.04928432010409889,65.66810000000001
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant,4,dna,0.07031209952485164,21.9221
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,dna,0.0483458528025867,20.7955
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,dna,0.04300881291772639,45.0889
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,dna,0.04269336172394077,25.6226
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,dna,0.04708897695234715,20.798999999999996
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,dna,0.060266950572741076,67.5084
Extra Tree-Logistic-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,dna,0.047089962737327726,24.6998
Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators),4,dna,0.05305494765481753,15.5995
Extra Tree-Logistic-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.04112399203485735,18.1011
Extra Tree-Logistic-Multi-layer Perceptron,3,dna,0.052110565643421855,13.8002
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB,4,dna,0.053683878472427594,16.164
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,dna,0.04521204234932276,35.950399999999995
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,dna,0.045211056564342184,20.7836
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,dna,0.05086059028804637,15.964699999999999
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,dna,0.052427002622188044,67.1345
Extra Tree-Logistic-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,dna,0.04646793241458173,18.6009
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees,4,dna,0.0496047002227874,37.0375
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,dna,0.04206837404625303,35.9003
Extra Tree-Logistic-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,dna,0.043955166499083216,36.2004
Extra Tree-Logistic-Multi-layer Perceptron-Gradient Boosting,4,dna,0.04960075708286508,16.601599999999998
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant,4,dna,0.05336941306362256,13.193299999999999
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,dna,0.048660318211391725,15.355500000000001
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,dna,0.04489363380059541,35.6352
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,dna,0.04394925178919974,18.859399999999997
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,dna,0.048346838587567276,13.8982
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,dna,0.05147769168588947,67.2934
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,dna,0.05148163482581179,21.8008
Extra Tree-Logistic-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,dna,0.04709094852230831,16.4801
Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB,4,dna,0.0527404822460125,12.6018
Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,dna,0.04427061769286883,32.5745
Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,dna,0.04426963190788825,17.6051
Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,dna,0.051799057589558564,59.50150000000001
Extra Tree-Logistic-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,dna,0.04552650775812779,18.2996
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors,4,dna,0.06466256580114746,67.9043
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,dna,0.045837030027010506,78.77799999999999
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,dna,0.04520317028449754,67.451
Extra Tree-Logistic-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.049916208276650685,67.7918
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant,4,dna,0.0696861260621833,20.1986
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,dna,0.05054316752429959,24.808200000000003
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,dna,0.046463989274659404,44.5719
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,dna,0.047401470791191024,26.150299999999998
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,dna,0.04928629167406005,21.096700000000002
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,dna,0.06372114114469352,74.30699999999999
Extra Tree-Logistic-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,dna,0.04960075708286508,24.544899999999995
Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators),4,dna,0.05336744149366139,19.156499999999998
Extra Tree-Logistic-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.042695333293901926,18.4046
Extra Tree-Logistic-MultinomialNB,3,dna,0.051174069911870824,12.991699999999998
Extra Tree-Logistic-MultinomialNB-Extra Trees,4,dna,0.04709587744721121,35.0462
Extra Tree-Logistic-MultinomialNB-Extra Trees-Gradient Boosting,5,dna,0.0392450858618718,37.30069999999999
Extra Tree-Logistic-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,dna,0.042701248003785414,38.99490000000001
Extra Tree-Logistic-MultinomialNB-Gradient Boosting,4,dna,0.04552749354310837,17.3909
Extra Tree-Logistic-MultinomialNB-Nearest Neighbors,4,dna,0.06215472881055184,67.8272
Extra Tree-Logistic-MultinomialNB-Nearest Neighbors-Extra Trees,5,dna,0.0458370300270105,83.18629999999999
Extra Tree-Logistic-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,dna,0.044892648015614836,64.89789999999999
Extra Tree-Logistic-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,dna,0.04897576940517734,63.48319999999999
Extra Tree-Logistic-MultinomialNB-Random Forest (10 estimators),4,dna,0.04960568600776798,15.602500000000001
Extra Tree-Logistic-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.03861714082924232,19.8784
Extra Tree-Logistic-Nearest Neighbors,3,dna,0.07533467400090692,62.310400000000016
Extra Tree-Logistic-Nearest Neighbors-Extra Trees,4,dna,0.05932946905620946,86.5429
Extra Tree-Logistic-Nearest Neighbors-Extra Trees-Gradient Boosting,5,dna,0.0423808678850969,87.8636
Extra Tree-Logistic-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,dna,0.044583111531712696,82.30789999999999
Extra Tree-Logistic-Nearest Neighbors-Gradient Boosting,4,dna,0.058070621636008755,69.6407
Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators),4,dna,0.06403462076851797,65.88250000000001
Extra Tree-Logistic-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,dna,0.0445781826068098,67.99019999999999
Extra Tree-Logistic-Passive Aggressive,3,dna,0.05367303483764121,11.840300000000001
Extra Tree-Logistic-Passive Aggressive-BernoulliNB,4,dna,0.05587922162417933,15.572099999999997
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Extra Trees,5,dna,0.04615050965083496,31.6132
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Gradient Boosting,5,dna,0.044892648015614836,17.0789
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-MultinomialNB,5,dna,0.05337138463358372,13.8072
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Nearest Neighbors,5,dna,0.052425031052226886,70.82450000000001
Extra Tree-Logistic-Passive Aggressive-BernoulliNB-Random Forest (10 estimators),5,dna,0.04677648311350328,15.828800000000001
Extra Tree-Logistic-Passive Aggressive-Extra Trees,4,dna,0.0495997712978845,32.593599999999995
Extra Tree-Logistic-Passive Aggressive-Extra Trees-Gradient Boosting,5,dna,0.0423808678850969,36.1915
Extra Tree-Logistic-Passive Aggressive-Extra Trees-Random Forest (10 estimators),5,dna,0.045522564618205474,40.157500000000006
Extra Tree-Logistic-Passive Aggressive-Gradient Boosting,4,dna,0.04928432010409889,15.961800000000002
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant,4,dna,0.05430788036513475,12.7033
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-BernoulliNB,5,dna,0.04834289544764496,15.311699999999998
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Extra Trees,5,dna,0.04551763569330257,33.037
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Gradient Boosting,5,dna,0.04394530864927741,17.247400000000003
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-MultinomialNB,5,dna,0.04771593619999605,12.980799999999999
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Nearest Neighbors,5,dna,0.049906350426844895,60.54870000000001
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Quadratic Discriminant,5,dna,0.052104650933538374,19.659799999999997
Extra Tree-Logistic-Passive Aggressive-Linear Discriminant-Random Forest (10 estimators),5,dna,0.04739949922122986,14.2233
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron,4,dna,0.05273456753612902,16.302799999999998
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-BernoulliNB,5,dna,0.05022475897557225,13.793299999999999
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Extra Trees,5,dna,0.046145580725932056,35.7256
Extra Tree-Logistic-Passive Aggressive-Multi-layer Perceptron-Gradient Boosting,5,dna,0.04583012953214645,16.410400000000003
